1	1.047198e+00	2.091995e-01
2	8.558008e-01	1.180640e-02
3	8.662953e-01	3.116419e-04
4	8.660213e-01	4.748960e-06
5	8.660255e-01	6.882551e-08
6	8.660254e-01	0.000000e+00
7	8.660254e-01	0.000000e+00
8	8.660254e-01	0.000000e+00
9	8.660254e-01	0.000000e+00
10	8.660254e-01	0.000000e+00
11	8.660254e-01	0.000000e+00
12	8.660254e-01	0.000000e+00
13	8.660254e-01	0.000000e+00
14	8.660254e-01	0.000000e+00
15	8.660254e-01	0.000000e+00
16	8.660254e-01	0.000000e+00
17	8.660254e-01	0.000000e+00
18	8.660254e-01	0.000000e+00
19	8.660254e-01	0.000000e+00
20	8.660254e-01	0.000000e+00
21	8.660254e-01	0.000000e+00
22	8.660254e-01	0.000000e+00
23	8.660254e-01	0.000000e+00
24	8.660254e-01	0.000000e+00
25	8.660254e-01	0.000000e+00
26	8.660254e-01	0.000000e+00
27	8.660254e-01	0.000000e+00
28	8.660254e-01	0.000000e+00
29	8.660254e-01	0.000000e+00
30	8.660254e-01	0.000000e+00
31	8.660254e-01	0.000000e+00
32	8.660254e-01	0.000000e+00
33	8.660254e-01	0.000000e+00
34	8.660254e-01	0.000000e+00
35	8.660254e-01	0.000000e+00
36	8.660254e-01	0.000000e+00
37	8.660254e-01	0.000000e+00
38	8.660254e-01	0.000000e+00
39	8.660254e-01	0.000000e+00
40	8.660254e-01	0.000000e+00
41	8.660254e-01	0.000000e+00
42	8.660254e-01	0.000000e+00
43	8.660254e-01	0.000000e+00
44	8.660254e-01	0.000000e+00
45	8.660254e-01	0.000000e+00
46	8.660254e-01	0.000000e+00
47	8.660254e-01	0.000000e+00
48	8.660254e-01	0.000000e+00
49	8.660254e-01	0.000000e+00
50	8.660254e-01	0.000000e+00
51	8.660254e-01	0.000000e+00
52	8.660254e-01	0.000000e+00
53	8.660254e-01	0.000000e+00
54	8.660254e-01	0.000000e+00
55	8.660254e-01	0.000000e+00
56	8.660254e-01	0.000000e+00
57	8.660254e-01	0.000000e+00
58	8.660254e-01	0.000000e+00
59	8.660254e-01	0.000000e+00
60	8.660254e-01	0.000000e+00
61	8.660254e-01	0.000000e+00
62	8.660254e-01	0.000000e+00
63	8.660254e-01	0.000000e+00
64	8.660254e-01	0.000000e+00
65	8.660254e-01	0.000000e+00
66	8.660254e-01	0.000000e+00
67	8.660254e-01	0.000000e+00
68	8.660254e-01	0.000000e+00
69	8.660254e-01	0.000000e+00
70	8.660254e-01	0.000000e+00
71	8.660254e-01	0.000000e+00
72	8.660254e-01	0.000000e+00
73	8.660254e-01	0.000000e+00
74	8.660254e-01	0.000000e+00
75	8.660254e-01	0.000000e+00
76	8.660254e-01	0.000000e+00
77	8.660254e-01	0.000000e+00
78	8.660254e-01	0.000000e+00
79	8.660254e-01	0.000000e+00
80	8.660254e-01	0.000000e+00
81	8.660254e-01	0.000000e+00
82	8.660254e-01	0.000000e+00
83	8.660254e-01	0.000000e+00
84	8.660254e-01	0.000000e+00
85	8.660254e-01	0.000000e+00
86	8.660254e-01	0.000000e+00
87	8.660254e-01	0.000000e+00
88	8.660254e-01	0.000000e+00
89	8.660254e-01	0.000000e+00
90	8.660254e-01	0.000000e+00
91	8.660254e-01	0.000000e+00
92	8.660254e-01	0.000000e+00
93	8.660254e-01	0.000000e+00
94	8.660254e-01	0.000000e+00
95	8.660254e-01	0.000000e+00
96	8.660254e-01	0.000000e+00
97	8.660254e-01	0.000000e+00
98	8.660254e-01	0.000000e+00
99	8.660254e-01	0.000000e+00
100	8.660254e-01	0.000000e+00
101	8.660254e-01	0.000000e+00
102	8.660254e-01	0.000000e+00
103	8.660254e-01	0.000000e+00
104	8.660254e-01	0.000000e+00
105	8.660254e-01	0.000000e+00
106	8.660254e-01	0.000000e+00
107	8.660254e-01	0.000000e+00
108	8.660254e-01	0.000000e+00
109	8.660254e-01	0.000000e+00
110	8.660254e-01	0.000000e+00
111	8.660254e-01	0.000000e+00
112	8.660254e-01	0.000000e+00
113	8.660254e-01	0.000000e+00
114	8.660254e-01	0.000000e+00
115	8.660254e-01	0.000000e+00
116	8.660254e-01	0.000000e+00
117	8.660254e-01	0.000000e+00
118	8.660254e-01	0.000000e+00
